timestamp,message
1763333616861,"INFO:     169.254.172.3:34078 - ""GET /artifacts/code/ HTTP/1.1"" 404 Not Found"
1763333617481,2025-11-16 22:53:37 | INFO     | src.api.main              | 📥 [1763333617481] GET /artifacts/model/2 from 169.254.172.3
1763333617482,"2025-11-16 22:53:37 | INFO     | src.api.main              | 🔍 AUTOGRADER QUERY byId: type=model, id=2"
1763333617483,"2025-11-16 22:53:37 | INFO     | src.api.main              |    ✅ Found: id=2, name=moondream2, type=model"
1763333617484,2025-11-16 22:53:37 | INFO     | src.api.main              | ✅ [1763333617481] GET /artifacts/model/2 → 200 (0.002s)
1763333617484,"INFO:     169.254.172.3:34078 - ""GET /artifacts/model/2 HTTP/1.1"" 200 OK"
1763333618097,2025-11-16 22:53:38 | INFO     | src.api.main              | 📥 [1763333618097] GET /artifacts/code/ from 169.254.172.3
1763333618098,2025-11-16 22:53:38 | INFO     | src.api.main              | ❌ [1763333618097] GET /artifacts/code/ → 404 (0.000s)
1763333618098,"INFO:     169.254.172.3:34078 - ""GET /artifacts/code/ HTTP/1.1"" 404 Not Found"
1763333618465,2025-11-16 22:53:38 | INFO     | src.api.main              | 📥 [1763333618465] GET /api/v1/system/health from 169.254.172.3
1763333618466,2025-11-16 22:53:38 | INFO     | src.api.main              | ✅ [1763333618465] GET /api/v1/system/health → 200 (0.001s)
1763333618466,"INFO:     169.254.172.3:34078 - ""GET /api/v1/system/health HTTP/1.1"" 200 OK"
1763333618718,2025-11-16 22:53:38 | INFO     | src.api.main              | 📥 [1763333618718] GET /artifacts/model/ from 169.254.172.3
1763333618718,2025-11-16 22:53:38 | INFO     | src.api.main              | ❌ [1763333618718] GET /artifacts/model/ → 404 (0.001s)
1763333618718,"INFO:     169.254.172.3:35624 - ""GET /artifacts/model/ HTTP/1.1"" 404 Not Found"
1763333619334,2025-11-16 22:53:39 | INFO     | src.api.main              | 📥 [1763333619334] GET /artifacts/model/ from 169.254.172.3
1763333619335,2025-11-16 22:53:39 | INFO     | src.api.main              | ❌ [1763333619334] GET /artifacts/model/ → 404 (0.001s)
1763333619336,"INFO:     169.254.172.3:35624 - ""GET /artifacts/model/ HTTP/1.1"" 404 Not Found"
1763333619952,2025-11-16 22:53:39 | INFO     | src.api.main              | 📥 [1763333619952] GET /artifacts/code/ from 169.254.172.3
1763333619953,2025-11-16 22:53:39 | INFO     | src.api.main              | ❌ [1763333619952] GET /artifacts/code/ → 404 (0.001s)
